tstamp,size,time,content,sender,receiver,resp_time
2019-01-12T09:41:00,15,2019-10-16T09:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:41:00,15,2019-10-16T09:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:41:00,15,2019-10-16T09:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:41:00,15,2019-10-16T09:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:41:00,15,2019-10-16T09:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:42:00,15,2019-10-16T09:42:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:47:00,15,2019-10-16T09:47:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:50:00,15,2019-10-16T09:50:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:50:00,15,2019-10-16T09:50:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:50:00,15,2019-10-16T09:50:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:50:00,15,2019-10-16T09:50:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:50:00,15,2019-10-16T09:50:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:51:00,15,2019-10-16T09:51:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:51:00,15,2019-10-16T09:51:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:52:00,15,2019-10-16T09:52:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:53:00,15,2019-10-16T09:53:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:53:00,15,2019-10-16T09:53:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:53:00,15,2019-10-16T09:53:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:53:00,15,2019-10-16T09:53:00,[CAMBIO ASUNTO],,,0
2019-01-12T09:55:00,15,2019-10-16T09:55:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:39:00,15,2019-10-16T10:39:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:39:00,15,2019-10-16T10:39:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:39:00,15,2019-10-16T10:39:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:40:00,15,2019-10-16T10:40:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:40:00,15,2019-10-16T10:40:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:40:00,15,2019-10-16T10:40:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:40:00,15,2019-10-16T10:40:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:40:00,15,2019-10-16T10:40:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:41:00,15,2019-10-16T10:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:41:00,15,2019-10-16T10:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:45:00,15,2019-10-16T10:45:00,[CAMBIO ASUNTO],,,0
2019-01-12T10:45:00,15,2019-10-16T10:45:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:04:00,15,2019-10-16T11:04:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:04:00,15,2019-10-16T11:04:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:04:00,15,2019-10-16T11:04:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:04:00,15,2019-10-16T11:04:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:04:00,15,2019-10-16T11:04:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:11:00,15,2019-10-16T11:11:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:12:00,15,2019-10-16T11:12:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:16:00,15,2019-10-16T11:16:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:16:00,15,2019-10-16T11:16:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:16:00,15,2019-10-16T11:16:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:16:00,15,2019-10-16T11:16:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:16:00,15,2019-10-16T11:16:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:17:00,15,2019-10-16T11:17:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:17:00,15,2019-10-16T11:17:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:17:00,15,2019-10-16T11:17:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:17:00,15,2019-10-16T11:17:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:17:00,15,2019-10-16T11:17:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:26:00,15,2019-10-16T11:26:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:27:00,15,2019-10-16T11:27:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:35:00,15,2019-10-16T11:35:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:36:00,15,2019-10-16T11:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:45:00,15,2019-10-16T11:45:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:47:00,15,2019-10-16T11:47:00,[CAMBIO ASUNTO],,,0
2019-01-12T11:47:00,15,2019-10-16T11:47:00,[CAMBIO ASUNTO],,,0
2019-01-12T12:59:00,15,2019-10-16T12:59:00,[CAMBIO ASUNTO],,,0
2019-01-12T12:59:00,15,2019-10-16T12:59:00,[CAMBIO ASUNTO],,,0
2019-01-12T13:00:00,15,2019-10-16T13:00:00,[CAMBIO ASUNTO],,,0
2019-01-12T13:18:00,15,2019-10-16T13:18:00,[CAMBIO ASUNTO],,,0
2019-01-12T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-12T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:18:00,15,2019-10-16T14:18:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:18:00,15,2019-10-16T14:18:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:18:00,15,2019-10-16T14:18:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:19:00,15,2019-10-16T14:19:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:20:00,15,2019-10-16T14:20:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:21:00,15,2019-10-16T14:21:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:33:00,15,2019-10-16T14:33:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:34:00,15,2019-10-16T14:34:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:34:00,15,2019-10-16T14:34:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:36:00,15,2019-10-16T14:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:36:00,15,2019-10-16T14:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T14:39:00,15,2019-10-16T14:39:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:03:00,15,2019-10-16T15:03:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:07:00,15,2019-10-16T15:07:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:07:00,15,2019-10-16T15:07:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:07:00,15,2019-10-16T15:07:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:08:00,15,2019-10-16T15:08:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:09:00,15,2019-10-16T15:09:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:10:00,15,2019-10-16T15:10:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:10:00,15,2019-10-16T15:10:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:11:00,15,2019-10-16T15:11:00,[CAMBIO ASUNTO],,,0
2019-01-12T15:11:00,15,2019-10-16T15:11:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:33:00,15,2019-10-16T17:33:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:36:00,15,2019-10-16T17:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:36:00,15,2019-10-16T17:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:36:00,15,2019-10-16T17:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:36:00,15,2019-10-16T17:36:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:37:00,15,2019-10-16T17:37:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:37:00,15,2019-10-16T17:37:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:51:00,15,2019-10-16T17:51:00,[CAMBIO ASUNTO],,,0
2019-01-12T17:52:00,15,2019-10-16T17:52:00,[CAMBIO ASUNTO],,,0
2019-01-12T18:24:00,15,2019-10-16T18:24:00,[CAMBIO ASUNTO],,,0
2019-01-12T18:24:00,15,2019-10-16T18:24:00,[CAMBIO ASUNTO],,,0
2019-01-12T18:25:00,15,2019-10-16T18:25:00,[CAMBIO ASUNTO],,,0
2019-01-12T18:25:00,15,2019-10-16T18:25:00,[CAMBIO ASUNTO],,,0
2019-01-12T18:26:00,15,2019-10-16T18:26:00,[CAMBIO ASUNTO],,,0
2019-01-12T22:26:00,15,2019-10-16T22:26:00,[CAMBIO ASUNTO],,,0
2019-01-12T22:47:00,15,2019-10-16T22:47:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:20:00,15,2019-10-16T23:20:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:21:00,15,2019-10-16T23:21:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:21:00,15,2019-10-16T23:21:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:27:00,15,2019-10-16T23:27:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:32:00,15,2019-10-16T23:32:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:41:00,15,2019-10-16T23:41:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:54:00,15,2019-10-16T23:54:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:56:00,15,2019-10-16T23:56:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:59:00,15,2019-10-16T23:59:00,[CAMBIO ASUNTO],,,0
2019-01-12T23:59:00,15,2019-10-16T23:59:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:01:00,15,2019-10-16T00:01:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:01:00,15,2019-10-16T00:01:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:03:00,15,2019-10-16T00:03:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:03:00,15,2019-10-16T00:03:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:03:00,15,2019-10-16T00:03:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:03:00,15,2019-10-16T00:03:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:04:00,15,2019-10-16T00:04:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:05:00,15,2019-10-16T00:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:05:00,15,2019-10-16T00:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:05:00,15,2019-10-16T00:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:05:00,15,2019-10-16T00:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:05:00,15,2019-10-16T00:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:06:00,15,2019-10-16T00:06:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:06:00,15,2019-10-16T00:06:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:09:00,15,2019-10-16T00:09:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:10:00,15,2019-10-16T00:10:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:10:00,15,2019-10-16T00:10:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:10:00,15,2019-10-16T00:10:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:11:00,15,2019-10-16T00:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:11:00,15,2019-10-16T00:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:11:00,15,2019-10-16T00:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T00:11:00,15,2019-10-16T00:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:11:00,15,2019-10-16T09:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:11:00,15,2019-10-16T09:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:57:00,15,2019-10-16T09:57:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:57:00,15,2019-10-16T09:57:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:58:00,15,2019-10-16T09:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:58:00,15,2019-10-16T09:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:59:00,15,2019-10-16T09:59:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:59:00,15,2019-10-16T09:59:00,[CAMBIO ASUNTO],,,0
2019-01-13T09:59:00,15,2019-10-16T09:59:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:00:00,15,2019-10-16T10:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:00:00,15,2019-10-16T10:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:00:00,15,2019-10-16T10:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:00:00,15,2019-10-16T10:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:05:00,15,2019-10-16T10:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:05:00,15,2019-10-16T10:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:14:00,15,2019-10-16T10:14:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:23:00,15,2019-10-16T10:23:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:25:00,15,2019-10-16T10:25:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:26:00,15,2019-10-16T10:26:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:26:00,15,2019-10-16T10:26:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:34:00,15,2019-10-16T10:34:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:34:00,15,2019-10-16T10:34:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:34:00,15,2019-10-16T10:34:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:36:00,15,2019-10-16T10:36:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:36:00,15,2019-10-16T10:36:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:37:00,15,2019-10-16T10:37:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:37:00,15,2019-10-16T10:37:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:37:00,15,2019-10-16T10:37:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:37:00,15,2019-10-16T10:37:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:42:00,15,2019-10-16T10:42:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:42:00,15,2019-10-16T10:42:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:42:00,15,2019-10-16T10:42:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:45:00,15,2019-10-16T10:45:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:47:00,15,2019-10-16T10:47:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:47:00,15,2019-10-16T10:47:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:47:00,15,2019-10-16T10:47:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:47:00,15,2019-10-16T10:47:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:52:00,15,2019-10-16T10:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:52:00,15,2019-10-16T10:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:52:00,15,2019-10-16T10:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:53:00,15,2019-10-16T10:53:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:54:00,15,2019-10-16T10:54:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:55:00,15,2019-10-16T10:55:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:55:00,15,2019-10-16T10:55:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:55:00,15,2019-10-16T10:55:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:55:00,15,2019-10-16T10:55:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:57:00,15,2019-10-16T10:57:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:57:00,15,2019-10-16T10:57:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:57:00,15,2019-10-16T10:57:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:58:00,15,2019-10-16T10:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:58:00,15,2019-10-16T10:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:58:00,15,2019-10-16T10:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:58:00,15,2019-10-16T10:58:00,[CAMBIO ASUNTO],,,0
2019-01-13T10:59:00,15,2019-10-16T10:59:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:00:00,15,2019-10-16T11:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:00:00,15,2019-10-16T11:00:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:02:00,15,2019-10-16T11:02:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:03:00,15,2019-10-16T11:03:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:05:00,15,2019-10-16T11:05:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:07:00,15,2019-10-16T11:07:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:11:00,15,2019-10-16T11:11:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:20:00,15,2019-10-16T11:20:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:20:00,15,2019-10-16T11:20:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:20:00,15,2019-10-16T11:20:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:20:00,15,2019-10-16T11:20:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:22:00,15,2019-10-16T11:22:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:24:00,15,2019-10-16T11:24:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:25:00,15,2019-10-16T11:25:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:28:00,15,2019-10-16T11:28:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:28:00,15,2019-10-16T11:28:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:28:00,15,2019-10-16T11:28:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:29:00,15,2019-10-16T11:29:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:29:00,15,2019-10-16T11:29:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:29:00,15,2019-10-16T11:29:00,[CAMBIO ASUNTO],,,0
2019-01-13T11:32:00,15,2019-10-16T11:32:00,[CAMBIO ASUNTO],,,0
2019-01-13T16:24:00,15,2019-10-16T16:24:00,[CAMBIO ASUNTO],,,0
2019-01-13T16:36:00,15,2019-10-16T16:36:00,[CAMBIO ASUNTO],,,0
2019-01-13T16:41:00,15,2019-10-16T16:41:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:12:00,15,2019-10-16T17:12:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:14:00,15,2019-10-16T17:14:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:15:00,15,2019-10-16T17:15:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:15:00,15,2019-10-16T17:15:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:16:00,15,2019-10-16T17:16:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:27:00,15,2019-10-16T17:27:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:55:00,15,2019-10-16T17:55:00,[CAMBIO ASUNTO],,,0
2019-01-13T17:56:00,15,2019-10-16T17:56:00,[CAMBIO ASUNTO],,,0
2019-01-13T18:04:00,15,2019-10-16T18:04:00,[CAMBIO ASUNTO],,,0
2019-01-13T18:04:00,15,2019-10-16T18:04:00,[CAMBIO ASUNTO],,,0
2019-01-13T18:47:00,15,2019-10-16T18:47:00,[CAMBIO ASUNTO],,,0
2019-01-13T19:40:00,15,2019-10-16T19:40:00,[CAMBIO ASUNTO] [13/1 19:38] Chapu: Bien chavales [13/1 19:38] Chapu: Hemos conseguido victoria para los avantis,,,0
2019-01-13T19:40:00,15,2019-10-16T19:40:00,[CAMBIO ASUNTO],,,0
2019-01-13T19:42:00,15,2019-10-16T19:42:00,[CAMBIO ASUNTO],,,0
2019-01-13T19:43:00,15,2019-10-16T19:43:00,[CAMBIO ASUNTO],,,0
2019-01-13T19:44:00,15,2019-10-16T19:44:00,[CAMBIO ASUNTO],,,0
2019-01-13T19:44:00,15,2019-10-16T19:44:00,[CAMBIO ASUNTO],,,0
2019-01-13T22:52:00,15,2019-10-16T22:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T22:52:00,15,2019-10-16T22:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T22:52:00,15,2019-10-16T22:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T22:52:00,15,2019-10-16T22:52:00,[CAMBIO ASUNTO],,,0
2019-01-13T23:27:00,15,2019-10-16T23:27:00,[CAMBIO ASUNTO],,,0
2019-01-14T00:58:00,15,2019-10-16T00:58:00,[CAMBIO ASUNTO],,,0
2019-01-14T00:58:00,15,2019-10-16T00:58:00,[CAMBIO ASUNTO],,,0
2019-01-14T00:58:00,15,2019-10-16T00:58:00,[CAMBIO ASUNTO],,,0
2019-01-14T09:28:00,15,2019-10-16T09:28:00,[CAMBIO ASUNTO],,,0
2019-01-14T10:41:00,15,2019-10-16T10:41:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:33:00,15,2019-10-16T13:33:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:37:00,15,2019-10-16T13:37:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:38:00,15,2019-10-16T13:38:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:39:00,15,2019-10-16T13:39:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:39:00,15,2019-10-16T13:39:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:42:00,15,2019-10-16T13:42:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:42:00,15,2019-10-16T13:42:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:42:00,15,2019-10-16T13:42:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:42:00,15,2019-10-16T13:42:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:42:00,15,2019-10-16T13:42:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:43:00,15,2019-10-16T13:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:44:00,15,2019-10-16T13:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:45:00,15,2019-10-16T13:45:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:46:00,15,2019-10-16T13:46:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:46:00,15,2019-10-16T13:46:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:46:00,15,2019-10-16T13:46:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:46:00,15,2019-10-16T13:46:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:46:00,15,2019-10-16T13:46:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-01-14T13:49:00,15,2019-10-16T13:49:00,[CAMBIO ASUNTO],,,0
2019-01-14T18:43:00,15,2019-10-16T18:43:00,[CAMBIO ASUNTO],,,0
2019-01-14T18:44:00,15,2019-10-16T18:44:00,[CAMBIO ASUNTO],,,0
2019-01-14T18:44:00,15,2019-10-16T18:44:00,[CAMBIO ASUNTO],,,0
